Customer_ID,Month,Electricity_Consumption_kWh,Previous_Month_Consumption,Peak_Consumption,Off_Peak_Consumption,Voltage,Current,Power_Factor,Meter_Age,Number_of_Meter_Readings,Location_Type,Customer_Type,Theft_Flag_GroundTruth,Average_Consumption_3_Months,Average_Consumption_6_Months
C00984,2,266.0,224.64,171.98,94.02,,1.865,0.88,16,30,Urban,Residential,0,224.64,224.64
C00193,4,379.23,260.67,210.29,168.94,225.52,2.924,0.799,9,30,Rural,Residential,0,256.93,256.93
C00191,5,726.44,905.25,480.22,246.23,225.5,4.581,0.977,16,28,Rural,Commercial,1,1013.6733333333335,951.9300000000001
C01206,1,126.43,,93.44,32.99,236.3,0.842,0.883,11,29,Rural,Residential,0,,
C00185,5,270.55,270.75,193.89,76.66,225.48,1.708,0.976,3,29,Semi-Urban,Residential,0,248.23333333333335,244.2475
C01132,1,123.18,,79.78,43.39,225.63,0.867,0.874,2,30,Semi-Urban,Residential,0,,
C00751,6,529.94,537.05,364.02,165.92,233.44,3.228,0.977,11,30,Rural,Commercial,0,534.8333333333334,498.562
C00237,5,1093.39,919.13,702.85,390.54,221.26,7.568,0.907,12,29,Semi-Urban,Commercial,0,798.2766666666666,789.715
C00706,4,201.97,233.84,124.81,77.16,231.2,1.368,0.887,1,30,Semi-Urban,Residential,0,204.14666666666668,204.14666666666668
C00777,4,933.61,892.68,641.03,292.58,235.01,6.049,0.912,15,30,Urban,Commercial,0,895.0666666666666,895.0666666666666
C00978,5,878.32,754.51,501.4,376.93,233.87,5.508,0.947,3,28,Urban,Commercial,0,770.5600000000001,738.415
C00503,6,1074.19,1132.12,710.4,363.79,229.19,7.097,0.917,0,30,Semi-Urban,Commercial,0,1060.28,969.302
C00947,1,269.35,,163.18,106.17,226.72,1.885,0.875,5,30,Rural,Residential,0,,
C00653,5,151.41,144.66,110.28,41.14,222.08,1.055,0.897,8,30,Semi-Urban,Residential,0,122.54666666666667,119.03999999999999
C00294,1,118.43,,86.42,32.01,223.21,0.767,0.96,6,30,Rural,Residential,0,,
C00160,4,144.5,140.62,85.81,58.69,236.64,0.857,0.99,10,29,Semi-Urban,Residential,0,130.47666666666666,130.47666666666666
C01057,1,269.71,,190.18,79.52,225.29,1.698,0.979,19,30,Semi-Urban,Residential,0,,
C00281,1,250.85,,162.47,88.38,233.54,1.652,0.903,15,28,Urban,Residential,0,,
C00910,5,263.89,314.28,164.15,99.74,232.03,1.659,0.952,4,30,Semi-Urban,Residential,0,260.9633333333333,255.8475
C00106,4,242.26,227.5,141.22,101.04,230.92,1.676,0.869,17,28,Urban,Residential,0,211.89333333333332,211.89333333333332
C00625,2,269.52,223.27,184.72,84.81,238.67,1.669,0.94,5,28,Urban,Residential,0,223.27,223.27
C00489,5,146.25,182.78,104.29,41.96,221.68,0.941,0.974,14,29,Urban,Residential,0,147.44000000000003,138.88
C00369,3,678.84,654.29,503.31,175.53,234.64,4.565,0.88,18,30,Semi-Urban,Commercial,0,605.005,605.005
C00211,2,146.94,196.53,80.92,66.02,231.06,0.978,0.903,11,28,Urban,Residential,0,196.53,196.53
C00020,5,1434.19,1384.93,802.28,631.92,231.92,10.408,0.825,11,28,Urban,Commercial,0,1250.0666666666666,1216.605
C01103,4,245.55,254.44,180.35,65.2,236.53,1.648,0.875,8,30,Urban,Residential,0,223.91333333333333,223.91333333333333
C00916,4,326.38,273.79,242.45,83.93,229.66,2.069,0.954,3,30,Urban,Residential,0,268.00666666666666,268.00666666666666
C00714,3,376.86,375.89,278.29,98.56,225.17,2.457,0.946,18,28,Semi-Urban,Commercial,0,391.56,391.56
C01489,1,284.89,,184.05,100.84,229.36,1.981,0.871,9,29,Semi-Urban,Residential,0,,
C00450,5,328.31,258.99,221.94,106.37,237.25,2.099,0.915,16,29,Rural,Residential,0,249.39333333333335,241.8125
C00548,2,289.88,257.89,190.91,98.98,225.09,1.807,0.99,10,30,Urban,Residential,0,257.89,257.89
C01169,4,373.06,307.39,275.42,97.64,236.0,2.393,0.918,10,30,Urban,Residential,0,293.63666666666666,293.63666666666666
C00846,2,162.18,166.6,106.97,55.21,223.16,1.051,0.96,18,30,Semi-Urban,Residential,0,166.6,166.6
C01199,2,259.75,256.81,145.88,113.87,239.9,1.571,0.957,9,28,Semi-Urban,Residential,0,256.81,256.81
C01255,6,368.24,365.12,248.89,119.35,233.07,2.432,0.902,9,29,Rural,Residential,0,378.1933333333333,346.90999999999997
C01209,3,167.92,188.94,94.73,73.19,235.38,1.074,0.923,16,30,Urban,Residential,0,185.45999999999998,185.45999999999998
C00384,5,1155.95,1233.28,814.24,341.72,230.37,7.214,0.966,12,28,Urban,Commercial,0,966.5833333333334,942.0899999999999
C00904,1,286.68,,185.92,100.76,224.56,2.064,0.859,3,28,Semi-Urban,Residential,0,,
C00679,4,250.0,224.81,160.58,89.42,222.72,1.686,0.925,4,28,Semi-Urban,Residential,0,215.3033333333333,215.3033333333333
C00196,3,245.94,200.54,164.91,81.04,238.17,1.494,0.96,10,28,Semi-Urban,Residential,0,206.52499999999998,206.52499999999998
C00643,6,234.25,202.04,148.13,86.12,234.84,1.573,0.881,10,30,Urban,Residential,0,204.80333333333337,194.738
C01131,1,103.5,,67.66,35.84,233.81,0.695,0.885,9,28,Rural,Residential,0,,
C01189,5,226.68,241.48,139.65,87.03,241.78,1.316,0.989,12,30,Semi-Urban,Residential,0,202.87333333333333,192.125
C00817,5,294.17,285.47,168.14,126.03,234.79,2.015,0.863,10,30,Semi-Urban,Residential,0,225.0333333333334,227.315
C00550,5,3456.1,4225.68,2147.59,1308.51,224.47,22.625,0.945,4,30,Urban,Industrial,0,3833.8633333333332,3668.61
C00356,4,345.96,334.12,216.55,129.42,231.36,2.263,0.918,0,30,Urban,Residential,0,294.6133333333333,294.6133333333333
C00591,4,403.87,303.58,245.02,158.84,221.7,2.909,0.87,7,28,Rural,Residential,0,299.9533333333333,299.9533333333333
C01055,6,221.28,188.39,150.54,70.74,240.09,1.315,0.974,18,30,Rural,Residential,0,199.73000000000002,199.82
C01017,6,243.2,238.76,139.87,103.33,233.01,1.625,0.892,10,29,Semi-Urban,Residential,0,217.51999999999998,207.452
C00803,5,188.25,197.42,106.31,81.95,218.95,1.251,0.955,2,29,Urban,Residential,0,178.9,173.3125
C00425,5,263.6,284.51,153.53,110.07,230.2,1.61,0.988,3,30,Urban,Residential,0,248.4766666666667,240.52249999999998
C01309,3,117.59,112.15,85.42,32.18,231.64,0.746,0.946,17,30,Rural,Residential,0,106.36,106.36
C00136,6,156.35,190.03,91.36,64.99,236.6,0.99,0.927,16,30,Urban,Residential,1,143.41,143.5
C01182,1,202.94,,147.46,55.48,231.3,1.392,0.875,15,29,Semi-Urban,Residential,0,,
C01192,5,178.91,206.75,108.19,70.72,235.27,1.108,0.953,13,28,Urban,Residential,0,198.2266666666667,187.83499999999998
C00559,2,214.09,182.1,143.16,70.93,224.6,1.468,0.902,0,30,Semi-Urban,Residential,0,182.1,182.1
C00789,4,511.69,748.72,305.69,206.0,236.58,,0.484,12,28,Urban,Commercial,1,813.7366666666667,813.7366666666667
C01120,3,804.63,924.38,565.78,238.85,226.15,5.332,0.927,8,30,Rural,Commercial,0,926.505,926.505
C00522,6,354.28,324.67,240.48,113.79,228.15,2.394,0.901,8,30,Urban,Residential,0,325.4433333333333,300.476
C00030,6,208.14,202.91,146.33,61.81,231.51,1.405,0.889,15,30,Urban,Residential,0,208.65,190.024
C01393,6,305.06,363.26,198.82,106.23,226.32,2.081,0.9,5,30,Urban,Residential,0,371.6433333333334,335.1
C00549,3,345.4,275.13,192.76,152.63,236.67,2.161,0.938,18,30,Urban,Residential,0,284.205,284.205
C01250,6,193.09,246.78,110.34,82.75,234.67,1.243,,7,29,Semi-Urban,Residential,0,225.28,206.286
C00668,6,1086.96,1220.85,612.85,474.12,238.08,6.72,0.944,12,30,Urban,Commercial,0,1187.45,1106.982
C00193,6,334.78,308.99,229.05,105.72,223.86,2.255,0.921,9,30,Rural,Residential,0,316.2966666666667,291.802
C01090,6,727.43,800.85,493.79,233.64,222.98,4.725,0.959,18,30,Urban,Commercial,0,716.7800000000001,634.8100000000001
C00256,3,295.92,231.65,172.33,123.59,230.19,2.123,0.841,10,29,Semi-Urban,Residential,0,223.41,223.41
C01372,3,165.79,145.38,98.8,66.99,235.57,1.108,,4,30,Rural,Residential,0,140.79,140.79
C00256,6,244.12,266.74,158.45,85.68,231.14,1.648,0.89,10,29,Semi-Urban,Residential,0,274.3633333333333,253.98200000000003
C01023,6,4516.19,5272.76,3070.16,1446.03,233.56,30.098,0.892,15,29,Rural,Industrial,0,4576.743333333333,4335.9839999999995
C01041,1,141.42,,86.19,55.23,234.54,0.864,0.97,10,29,Urban,Residential,0,,
C00404,3,116.9,181.21,73.12,43.78,235.54,1.093,0.631,3,29,Semi-Urban,Residential,1,178.585,178.585
C01178,5,1517.03,1476.86,852.52,664.52,223.65,9.717,0.97,3,29,Semi-Urban,Commercial,0,1308.9199999999998,1275.9775
C01178,1,1177.15,,688.4,488.75,233.31,7.248,0.967,3,30,Semi-Urban,Commercial,0,,
C00386,3,180.55,168.08,133.52,47.02,229.47,1.213,0.901,11,29,Urban,Residential,0,164.35000000000002,164.35000000000002
C00247,5,232.69,229.85,145.52,87.17,232.29,1.435,0.97,2,28,Rural,Residential,0,199.58333333333334,191.495
C00630,1,808.98,,448.69,360.28,226.57,5.327,0.931,19,30,Semi-Urban,Commercial,0,,
C01474,6,242.21,182.59,163.94,78.27,228.45,1.564,0.942,8,29,Semi-Urban,Residential,0,191.09333333333333,179.018
C01498,3,1176.91,1038.2,699.48,477.44,233.1,7.083,0.99,18,30,Urban,Commercial,0,1067.8899999999999,1067.8899999999999
C00887,6,793.03,821.75,467.83,325.2,232.41,5.231,0.906,7,30,Urban,Commercial,0,708.93,615.814
C00326,3,150.48,142.69,91.59,58.9,233.76,0.979,0.913,17,29,Urban,Residential,0,144.3,144.3
C01246,4,3464.13,2784.43,2153.74,1310.39,229.54,,0.903,19,29,Semi-Urban,Industrial,0,2803.1,2803.1
C01192,4,206.75,208.79,129.27,77.48,235.44,1.238,0.985,13,30,Urban,Residential,0,181.52999999999997,181.52999999999997
C00194,6,164.1,161.87,104.91,59.19,226.83,1.015,0.99,2,29,Urban,Residential,0,146.46666666666667,135.978
C01121,5,209.27,216.51,124.47,84.8,225.22,1.328,0.971,0,30,Urban,Residential,0,176.3033333333333,169.73
C00834,2,245.97,282.35,172.92,73.05,226.12,1.558,0.97,17,30,Rural,Residential,0,282.35,282.35
C01197,6,5437.52,4669.3,3153.45,2284.07,229.76,36.394,0.903,0,30,Urban,Industrial,0,4656.8566666666675,4262.952
C00618,6,4869.96,5574.92,2885.37,1984.59,221.18,34.612,0.884,17,30,Urban,Industrial,0,5023.246666666667,4763.904
C00709,5,381.37,394.24,223.53,157.85,216.06,2.558,0.959,6,29,Urban,Residential,0,352.5566666666667,332.425
C00578,6,426.31,386.78,305.97,120.34,225.59,2.779,0.945,1,29,Rural,Residential,0,408.93,367.56399999999996
C00267,3,276.84,305.23,163.38,113.45,226.74,1.924,0.881,17,30,Rural,Residential,0,322.02,322.02
C00972,3,251.2,198.9,164.57,86.63,226.09,1.733,0.891,16,30,Urban,Residential,0,216.62,216.62
C00051,1,239.71,,157.8,81.91,222.15,1.713,0.875,8,28,Rural,Residential,0,,
C00494,3,172.97,190.88,110.85,62.12,226.07,1.182,0.899,2,29,Urban,Residential,0,182.39999999999998,182.39999999999998
C00421,3,180.79,203.0,135.18,45.61,225.67,1.144,0.973,17,30,Urban,Residential,0,178.08499999999998,178.08499999999998
C01257,2,3601.74,2718.35,2086.74,1515.0,226.34,23.902,0.925,11,30,Rural,Industrial,0,2718.35,2718.35
C01206,3,137.69,115.64,99.85,37.84,231.5,,0.925,11,30,Rural,Residential,0,121.035,121.035
C00369,6,930.14,948.05,675.59,254.55,232.9,5.603,0.99,18,29,Semi-Urban,Commercial,0,839.4133333333333,745.65
C00227,4,303.63,289.89,224.68,78.95,233.3,1.977,0.914,12,28,Urban,Residential,0,251.00666666666666,251.00666666666666
C00453,4,343.28,311.94,216.95,126.32,233.81,2.256,0.904,16,28,Rural,Residential,0,294.94,294.94
C00432,1,251.11,,175.22,75.89,223.47,1.663,0.939,12,29,Rural,Residential,0,,
C00791,6,951.08,940.55,608.26,342.82,230.16,6.124,0.937,1,30,Urban,Commercial,0,1021.8466666666667,931.226
C00082,1,452.13,,249.7,202.44,230.36,,0.904,1,30,Rural,Commercial,0,,
C00416,3,193.24,140.9,122.36,70.87,236.76,1.32,0.859,8,30,Rural,Residential,0,168.625,168.625
C00928,1,196.76,,124.66,72.1,232.2,1.38,0.853,1,30,Urban,Residential,0,,
C00193,1,263.58,,160.67,102.9,234.92,1.711,0.911,9,28,Rural,Residential,0,,
C00676,4,314.71,253.79,200.4,114.31,227.09,2.145,0.897,11,29,Urban,Residential,0,230.13666666666666,230.13666666666666
C00740,1,1871.93,,1386.95,484.98,231.9,11.402,0.983,2,29,Rural,Industrial,0,,
C01063,2,168.29,134.04,99.06,69.22,231.94,1.067,0.944,3,30,Semi-Urban,Residential,0,134.04,134.04
C01463,2,262.95,253.11,188.5,74.45,236.84,1.69,0.913,7,29,Rural,Residential,0,253.11,253.11
C01128,2,732.14,754.12,443.16,288.98,232.02,4.695,0.933,10,29,Urban,Commercial,0,754.12,754.12
C00798,1,335.1,,229.88,105.22,231.79,2.163,0.928,9,29,Semi-Urban,Residential,0,,
C00111,6,579.32,521.08,358.26,221.06,231.78,3.562,0.975,19,30,Urban,Commercial,0,560.3666666666667,499.384
C01211,1,1122.2,,630.5,491.7,234.77,7.53,0.882,0,30,Urban,Commercial,0,,
C00986,1,186.09,,127.23,58.85,229.35,1.186,0.951,16,30,Rural,Residential,0,,
C00108,1,436.18,,325.1,111.08,236.76,2.678,0.955,14,29,Rural,Commercial,0,,
C00030,3,195.15,161.93,138.38,56.77,227.99,1.277,0.931,15,30,Urban,Residential,0,162.085,162.085
C01494,5,1308.94,1356.34,938.65,370.29,223.78,8.896,0.913,10,28,Semi-Urban,Commercial,0,1179.3133333333333,1200.8725
C00379,5,1275.98,1115.43,834.23,441.75,226.67,8.719,0.897,17,30,Urban,Commercial,0,1139.2300000000002,1117.935
C00132,1,271.51,,154.12,117.39,232.5,1.903,0.852,14,29,Semi-Urban,Residential,0,,
C00862,5,303.5,319.65,191.66,111.85,229.07,2.016,0.913,0,30,Urban,Residential,0,277.5466666666667,259.6625
C00943,1,4331.89,,2768.99,1562.89,239.36,26.491,0.949,7,30,Urban,Industrial,0,,
C00659,1,3752.65,,2158.48,1594.17,221.44,24.565,0.958,6,30,Urban,Industrial,0,,
C00016,2,288.3,275.89,185.24,103.06,219.81,2.071,0.88,4,29,Semi-Urban,Residential,0,275.89,275.89
C01015,5,383.46,352.24,214.46,169.01,221.63,2.63,0.914,1,29,Semi-Urban,Residential,0,309.87999999999994,295.335
C01135,4,229.91,222.11,150.67,79.24,234.83,1.47,0.925,15,28,Rural,Residential,0,210.29999999999998,210.29999999999998
C01207,2,272.57,272.77,181.37,91.2,235.55,1.732,0.928,19,29,Urban,Residential,0,272.77,272.77
C00329,4,915.51,907.53,632.79,282.72,229.19,,0.93,19,30,Rural,Commercial,0,785.5500000000001,785.5500000000001
C00089,3,188.05,123.08,103.92,84.14,234.2,1.231,0.906,10,29,Semi-Urban,Residential,0,124.955,124.955
C00167,1,272.7,,150.97,121.73,231.47,1.809,0.905,18,29,Rural,Residential,0,,
C00729,5,264.1,252.19,186.3,77.8,225.01,1.911,0.853,4,29,Semi-Urban,Residential,0,234.56333333333336,227.515
C00705,5,852.83,888.01,551.55,301.28,239.36,5.73,0.864,14,30,Rural,Commercial,0,782.4233333333333,735.735
C00238,6,262.07,255.03,178.39,83.68,225.53,1.667,0.968,10,29,Rural,Residential,0,203.13,202.42199999999997
C01428,4,326.27,259.68,243.39,82.88,229.43,2.072,0.953,8,28,Rural,Residential,0,248.47333333333333,248.47333333333333
C00391,5,313.13,369.0,194.4,118.73,,2.171,0.906,6,28,Urban,Residential,0,311.1066666666666,283.0625
C00798,5,441.84,411.32,278.73,163.11,238.17,2.904,0.887,9,28,Semi-Urban,Residential,0,371.3666666666666,362.3
C00482,3,340.03,315.84,227.69,112.34,226.61,2.281,0.914,8,30,Urban,Residential,0,303.62,303.62
C01057,4,102.81,304.96,72.6,30.21,226.94,0.689,0.913,19,30,Semi-Urban,Residential,0,279.17333333333335,279.17333333333335
C00710,1,635.5,,452.21,183.29,224.97,3.963,0.99,19,30,Semi-Urban,Commercial,0,,
C01267,6,327.53,274.56,209.74,117.79,232.17,2.198,0.891,8,29,Rural,Residential,0,312.5,296.358
C01249,5,212.04,211.88,155.53,56.52,230.6,1.297,0.984,9,30,Semi-Urban,Residential,0,210.33,204.235
C01084,6,272.37,210.27,203.69,68.67,228.13,1.902,0.872,1,30,Urban,Residential,0,234.35666666666668,227.398
C01358,6,2946.14,2529.13,2095.71,850.43,223.02,19.214,0.955,11,30,Semi-Urban,Industrial,0,2595.44,2425.7599999999998
C00376,2,1151.71,930.47,853.74,297.97,233.98,7.206,0.949,10,29,Urban,Commercial,0,930.47,930.47
C00634,6,1333.2,1601.88,956.4,376.8,239.43,8.272,0.935,7,30,Semi-Urban,Commercial,0,1352.0866666666668,1244.348
C00466,6,208.51,173.08,150.82,57.69,233.19,1.409,0.881,2,29,Urban,Residential,0,189.57000000000002,183.278
C00116,5,3926.5,3465.43,2687.03,1239.47,226.33,28.712,0.839,2,29,Rural,Industrial,0,3190.33,3044.8175
C01423,1,158.84,,100.83,58.01,230.37,0.998,0.959,7,29,Semi-Urban,Residential,0,,
C00290,5,247.9,269.11,166.03,81.87,234.37,1.574,0.934,16,30,Semi-Urban,Residential,0,214.85333333333332,209.475
C00028,6,253.71,293.64,147.84,105.87,235.74,1.758,0.85,14,29,Urban,Residential,0,320.92,300.652
C00662,6,851.73,835.56,618.59,233.14,224.12,5.352,0.986,15,30,Urban,Commercial,0,775.5166666666668,723.1139999999999
C01210,5,4124.6,3836.07,2441.89,1682.71,243.61,,0.922,7,30,Rural,Industrial,0,3636.7766666666666,3604.06
C01155,2,193.5,179.78,125.86,67.64,228.96,1.25,0.939,8,30,Semi-Urban,Residential,0,179.78,179.78
C00782,2,279.31,298.79,206.85,72.46,227.67,1.794,0.95,0,30,Urban,Residential,0,298.79,298.79
C00681,2,211.08,210.15,149.5,61.58,221.58,1.504,0.88,0,30,Semi-Urban,Residential,0,210.15,210.15
C00397,2,166.74,138.59,117.63,49.11,231.54,1.01,0.99,6,30,Urban,Residential,0,138.59,138.59
C00442,5,404.46,336.85,223.43,181.02,225.25,2.792,0.893,15,30,Urban,Residential,0,333.54,331.5675
C00811,3,2830.88,3241.82,1950.97,879.91,219.31,19.397,0.924,8,29,Urban,Industrial,0,2894.29,2894.29
C00952,4,138.83,122.83,76.71,62.12,229.02,0.935,0.901,6,29,Urban,Residential,0,120.33999999999999,120.33999999999999
C01081,4,53.87,162.37,40.36,13.51,237.15,0.366,0.861,2,20,Urban,Residential,1,135.10666666666665,135.10666666666665
C00496,1,282.01,,200.66,81.35,234.92,1.887,0.883,10,29,Rural,Residential,0,,
C00996,4,315.17,302.45,196.49,118.68,225.61,2.256,0.86,1,30,Rural,Residential,0,273.73333333333335,273.73333333333335
C01196,2,810.83,824.15,482.93,327.9,,5.129,0.967,16,29,Urban,Commercial,0,824.15,824.15
C00957,4,606.3,434.63,335.43,270.87,231.1,3.905,0.933,19,29,Urban,Commercial,0,419.3533333333333,419.3533333333333
C01179,5,1074.79,1021.06,653.48,421.32,226.1,7.325,0.901,5,30,Urban,Commercial,0,903.5333333333333,886.725
C00017,5,179.84,160.57,105.62,74.23,226.86,1.223,0.9,3,30,Rural,Residential,0,151.01999999999998,152.3225
C01322,3,979.46,837.22,587.85,391.6,223.33,,0.99,3,29,Rural,Commercial,0,832.56,832.56
C01105,5,3205.28,3307.39,2103.13,1102.15,231.5,20.564,0.935,18,28,Semi-Urban,Industrial,0,2464.2466666666664,2362.0025
C00603,6,846.27,732.95,583.14,263.14,227.21,,0.865,7,29,Urban,Commercial,0,766.7399999999999,718.112
C00387,6,632.3,719.93,474.21,158.09,242.18,4.184,0.867,10,30,Urban,Commercial,0,673.6999999999999,615.208
C01455,2,142.74,132.0,89.42,53.33,229.81,0.923,0.935,7,30,Rural,Residential,0,132.0,132.0
C01391,3,1001.0,989.14,616.15,384.84,230.54,6.702,0.9,7,30,Semi-Urban,Commercial,0,956.735,956.735
C00394,1,175.27,,104.14,71.13,232.21,1.111,0.944,15,29,Rural,Residential,0,,
C00245,2,128.04,111.65,95.86,32.18,237.39,0.79,0.948,10,30,Semi-Urban,Residential,0,111.65,111.65
C01437,4,158.15,139.44,104.86,53.29,238.52,0.978,0.942,0,30,Semi-Urban,Residential,0,141.83666666666667,141.83666666666667
C00291,5,266.06,317.32,172.36,93.71,227.2,1.81,0.899,3,30,Semi-Urban,Residential,0,276.18333333333334,263.4625
C01278,5,190.58,161.9,133.67,56.91,226.19,1.241,0.943,12,30,Urban,Residential,0,158.88666666666668,160.48000000000002
C00826,2,118.5,99.63,81.52,36.98,239.02,0.811,0.849,2,30,Urban,Residential,0,99.63,99.63
C01036,1,907.17,,575.27,331.9,226.83,6.172,0.9,15,28,Urban,Commercial,0,,
C00724,2,117.43,134.49,78.81,38.62,229.3,0.738,0.964,0,30,Semi-Urban,Residential,0,134.49,134.49
C00891,5,226.03,192.76,134.76,91.27,226.81,1.454,0.952,4,29,Semi-Urban,Residential,0,170.87666666666667,157.625
C01391,2,989.14,924.33,706.68,282.45,224.85,6.32,0.967,7,28,Semi-Urban,Commercial,0,924.33,924.33
C01313,5,1189.14,1225.11,708.38,480.76,233.42,7.873,0.899,13,30,Urban,Commercial,0,1105.2566666666664,1041.23
C00929,6,156.78,179.46,91.82,64.96,232.77,1.004,0.932,5,30,Urban,Residential,0,164.37,152.728
C00725,1,989.62,,584.73,404.89,246.73,5.871,0.949,13,30,Rural,Commercial,0,,
C01420,6,1183.77,1075.26,885.69,298.09,230.98,7.198,0.989,15,30,Semi-Urban,Commercial,0,1046.8100000000002,941.29
C00354,4,204.7,152.87,130.29,74.41,228.04,1.503,0.83,13,30,Urban,Residential,0,150.44333333333333,150.44333333333333
C01175,4,328.92,320.39,236.95,91.97,227.47,2.129,0.943,5,30,Urban,Residential,0,283.2033333333333,283.2033333333333
C01497,3,3466.15,3405.34,2245.08,1221.07,226.38,23.108,0.92,13,30,Urban,Industrial,0,3122.855,3122.855
C01225,3,525.16,370.47,359.55,165.62,230.08,3.597,0.881,17,30,Urban,Commercial,0,409.28,409.28
C01107,6,38.24,176.02,24.8,13.44,230.89,0.257,0.896,13,30,Urban,Residential,1,195.3166666666667,196.63400000000001
C00824,2,261.65,215.25,158.24,103.41,225.85,1.8,0.894,4,30,Urban,Residential,0,215.25,215.25
C01046,2,973.16,1047.41,550.85,422.31,228.21,6.704,0.883,12,30,Semi-Urban,Commercial,0,1047.41,1047.41
C00201,4,262.91,203.45,184.82,78.09,233.39,1.728,0.905,19,28,Rural,Residential,0,208.53666666666666,208.53666666666666
C01325,1,272.97,,160.89,112.07,223.2,1.946,0.873,18,30,Urban,Residential,0,,
C00322,1,237.49,,135.47,102.02,228.73,1.522,0.947,13,29,Urban,Residential,0,,
C00995,1,138.56,,101.96,36.6,238.05,0.881,0.918,3,30,Urban,Residential,0,,
C00696,5,1127.08,1176.6,779.01,348.07,230.8,7.415,0.915,12,30,Rural,Commercial,0,991.6466666666666,984.5675
C00462,5,1429.1,1382.73,881.88,547.21,225.28,10.09,0.873,6,30,Urban,Commercial,0,1110.8300000000002,1092.1075
C01468,5,346.17,357.64,204.66,141.51,230.63,2.13,0.979,13,29,Urban,Residential,0,325.82666666666665,323.315
C00424,6,275.08,266.97,203.74,71.33,231.9,1.947,0.846,9,29,Urban,Residential,0,276.55333333333334,261.094
C01201,1,138.97,,82.58,56.39,226.38,0.951,0.896,7,29,Urban,Residential,0,,
C00135,2,3820.83,3797.28,2843.12,977.71,234.18,23.167,0.978,5,30,Urban,Industrial,0,3797.28,3797.28
C01047,2,138.19,118.48,95.4,42.78,219.67,0.988,0.884,6,28,Semi-Urban,Residential,0,118.48,118.48
C01169,1,280.77,,194.08,86.69,226.47,1.885,0.913,10,29,Urban,Residential,0,,
C00703,4,279.85,226.21,166.52,113.33,223.0,1.838,0.948,16,28,Urban,Residential,0,238.23000000000002,238.23000000000002
C00470,3,291.75,248.36,173.0,118.75,228.88,2.094,0.846,14,29,Urban,Residential,0,238.985,238.985
C00885,6,225.99,199.11,137.6,88.39,226.64,1.409,0.983,9,30,Semi-Urban,Residential,0,209.06000000000003,196.93200000000002
C00208,1,668.83,,416.85,251.98,221.67,4.503,0.931,17,29,Rural,Commercial,0,,
C00940,6,844.22,768.77,501.08,343.14,238.24,5.011,0.982,5,30,Urban,Commercial,0,761.7433333333333,734.8340000000001
C00781,5,287.4,329.94,177.34,110.05,233.13,1.837,0.932,9,30,Urban,Residential,0,282.73333333333335,278.71
C00092,2,308.9,310.29,196.71,112.19,232.54,1.873,0.985,16,28,Rural,Residential,0,310.29,310.29
C00005,3,361.61,279.14,266.88,94.73,220.75,2.353,0.967,2,30,Rural,Residential,0,288.86,288.86
C01173,1,2055.74,,1263.04,792.71,231.68,13.342,0.924,16,30,Semi-Urban,Industrial,0,,
